source,target,score
STAT5A,CDH4,0.0020101060158634
STAT5A,CRLF1,0.0014686621644491
STAT5A,CRYBA2,0.0036030173392893
STAT5A,CTNND2,0.0019281344097182
STAT5A,CYFIP2,0.0017668701620562
STAT5A,DMTN,0.0017127767061519
STAT5A,EBF3,0.0018147357079695
STAT5A,EHD3,0.0041285217968976
STAT5A,F11R,0.0036225205029814
STAT5A,FAM107B,0.0051054395618366
STAT5A,FAM133CP,0.0011832807330743
STAT5A,FAM133DP,0.0020749280074862
STAT5A,FHIT,0.0021836355893912
STAT5A,FOXO3,0.0028157411132457
STAT5A,GALNT6,0.0011446753241812
STAT5A,GATA1,0.0022846359133078
STAT5A,HNRNPA2B1,0.0017724893275084
STAT5A,JUP,0.0082043725476966
STAT5A,KIAA1522,0.001255502848134
STAT5A,LDB1,0.0047097928670803
STAT5A,LINC01033,0.0013733043850823
STAT5A,LINC01423,0.0033579657726517
STAT5A,LYL1,0.0049669348644783
STAT5A,MIR99AHG,0.0014182775242829
STAT5A,NOX3,0.0011098150641435
STAT5A,RNF10,0.0019230953877576
STAT5A,SPINT2,0.0034342814751058
STAT5A,STARD9,0.0012430185657885
STAT5A,TMEM59L,0.0016806539672474
STAT5A,TNFAIP1,0.0075415122951334
STAT5A,TNIP1,0.0012423013562552
STAT5A,UNC5C,0.0012759395469697
STAT5A,ZFPM1,0.0019424280223685
STAT5B,ELMO1,0.0101821605122398
STAT5B,STAT5A,0.0265060249015513
STAT6,APOBR,0.0072474463354279
STAT6,LTBR,0.0069858161814586
STAT6,NFKB2,0.0062044870756581
STAT6,NLRP12,0.0051513085974078
SUPT20H,BBS9,0.0059123087748684
SUPT20H,PCF11,0.0088292340466391
SUZ12,ARAP1,0.001918405224109
SUZ12,CCP110,0.0044721178960888
SUZ12,CDV3,0.001969714231204
SUZ12,CYB561A3,0.0017371658782412
SUZ12,LMNA,0.0017907101374734
SUZ12,MORN4,0.0012086373844472
SUZ12,NAA15,0.011495161013811
SUZ12,RAB2A,0.001292211927394
SUZ12,RCOR1,0.0014453614118342
SUZ12,RNF181,0.0020199170135267
SUZ12,SLC38A10,0.0027376942006969
SUZ12,UGGT1,0.0040189156029071
SUZ12,ZRANB3,0.0038709334657881
SUZ12,ARF5,0.0020091677164364
SUZ12,CNOT10,0.0035052623353609
SUZ12,FAM49B,0.0010109002709594
SUZ12,FAM60A,0.0010838698209359
SUZ12,GEMIN7,0.0028981773560773
SUZ12,HEBP2,0.003737006806863
SUZ12,MAN2B2,0.0021473617934274
SUZ12,PAICS,0.002796169418757
SUZ12,PCGF1,0.0012160175893157
SUZ12,PIGW,0.0021064984889114
SUZ12,RBBP7,0.0034431482679028
SUZ12,RPL7,0.0033116723027444
SUZ12,RPS3A,0.0017624820912298
SUZ12,RPS6KA1,0.0017037500293513
SUZ12,SMIM13,0.002708725364924
SUZ12,SNAPC1,0.0028420858452284
SUZ12,TCP1,0.0015954880147239
SUZ12,WDR45,0.0022493376498937
TAF1,NR2C2,0.0192077490928755
TAF1,UBE4A,0.0172050606179266
TAF1,COX17,0.0055149928302665
TAF1,DNAJC13,0.0051731309023344
TAF1,DOCK8,0.0076087962534255
TAF1,OGT,0.0112059444464922
TAF1,PCF11,0.0052991028152616
TAF1,UGGT1,0.0064925014926209
TAF1,WDR7,0.0053582194795399
TAF1,B3GALNT2,0.0031052419484288
TAF1,CCP110,0.003867180878276
TAF1,LRRC8D,0.0062282703108016
TAF1,NCKAP1L,0.0029420079178328
TAF1,PIAS1,0.0084595241719715
TAF1,POLR2J,0.0079069568527127
TAF1,ZNF699,0.0053107093944998
TAF1,DIS3L,0.0053339036061331
TAF1,GANC,0.0137959763257465
TAF1,HMG20A,0.0132487093022917
TAF1,SETX,0.0115891871400237
TAF1,USP32,0.004533470575456
TAF1,ZMYM4,0.0048177873693395
TAF1,ANAPC1,0.0031425349209892
TAF1,MYL12B,0.001197788205401
TAF1,NBR1,0.0018826821528786
TAF1,RAF1,0.0010199458965492
TAF1,SH3PXD2A,0.0018657910348841
TAF1,SP1,0.0034655147562403
TAF1,ZCCHC11,0.0015178211994829
TAF1,ZNF143,0.0029719843796211
TAF1,ARF5,0.0018395534138979
TAF1,BLCAP,0.001019422579495
TAF1,C6orf89,0.0010128680953043
TAF1,CD63,0.0013247640260993
TAF1,CSTF2T,0.0016925769042759
TAF1,DET1,0.0010008988128172
TAF1,ERN1,0.0013009365991296
TAF1,GDAP2,0.0034770771805124
TAF1,GTF2I,0.0013071990732329
TAF1,IKZF1,0.0023353211812912
TAF1,NFXL1,0.0021372824865487
TAF1,RAD18,0.0013639264174104
TAF1,RCOR1,0.0022912367892539
TAF1,RPL26,0.0012466198070236
TAF1,RPL32P3,0.0014494456009661
TAF1,SEC61B,0.0015132384576299
TAF1,SMIM13,0.0013069634508386
TAF1,SMU1,0.0020307208581861
TAF1,SSH2,0.0010140151540874
TAF1,SUV39H2,0.0010506905988582
TAF1,TBCCD1,0.0016501786813375
TAF1,TTLL4,0.0018979631258664
TAF1,TUBGCP4,0.0021342527093207
TAF1,ZZZ3,0.0047399280283014
TAF1,MAGT1,0.0012265985710825
TAF1,MSL3,0.0020335026336758
TAF1,NOTCH2,0.0010471449671069
TAF1,PRDX6,0.0011674300050805
TAF1,ZNF131,0.0017007802775023
TAF1,ZRANB3,0.0014819928648718
TAF1,ATP8A1,0.0016054892588511
TAF1,CC2D2A,0.0015432126137827
TAF1,EMILIN2,0.001060453823873
TAF1,INTS7,0.0030092597631519
TAF1,TMSB10,0.0025234537500149
TAF1,ZEB2,0.0013001035663603
TAF1,ACOX3,0.0037822032352759
TAF1,VTI1B,0.0047234735705447
TAF1,POLI,0.0030998349199365
TAF1,PPP1R14B,0.0016221515941045
TAF1,ENTPD1,0.0059998380906014
TAF1,CEBPD,0.0012562817682891
TAF1,MOSPD2,0.0020758880473254
TAF1,TEX2,0.0017469408211265
TAF1,CLIP1,0.001262426564594
TAF1,RNF181,0.001517523809516
TAF1,ARHGAP31,0.001098018231103
TAF1,DHX33,0.0014295412035323
TAF1,MPC1,0.0016699333071427
TAF1,ZNF678,0.0021483031100955
TAF1,ZDHHC15,0.0020706200980774
TAF1,THUMPD2,0.0020972070307509
TAF1,GEMIN5,0.0016932261870056
TAF1,SYNJ2,0.0017725999499835
TAF1,KIF5B,0.0014034444999466
TAF1,PMS1,0.0020419214472027
TAF1,KATNAL2,0.0018117295699174
TAF1,SLC35F2,0.0011906013908219
TAF1,INPP4A,0.0119452032119132
TAF1,ZNF217,0.0012424876594904
TAF1,SUMF1,0.0015217023457306
TAF1,DDX1,0.0018497826721349
TAF1,HCAR2,0.0012572373533013
TAF7,BECN1,0.0032606166423557
TAF7,RPL17,0.0042392483813858
TAF7,RPS3A,0.0040065988315554
TAF7,ZBTB26,0.0046698809000547
TAF7,CDV3,0.0019731973534711
TAF7,HNRNPA2B1,0.0012292832265506
TAF7,PSMD7,0.0019592553264777
TAF7,RPL32P3,0.0011735112202662
TAF7,WDFY3,0.0010843238300223
TAL1,EPB41,0.021264313308548
TAL1,ATP8B2,0.0054332937905146
TAL1,FOXO1,0.0059410692961443
TAL1,BIN1,0.0097821358907998
TAL1,CNKSR3,0.0090574908235604
TAL1,LPAR5,0.0083328551008371
TAL1,PRR5,0.0063882037078621
TAL1,RCL1,0.0082853409080164
TAL1,TMEM64,0.0052526451815422
TAL1,CD34,0.0038638983490945
TAL1,SH3KBP1,0.0042416365893951
TAL1,ABHD15,0.0030583819887865
TAL1,RAB6B,0.0111024055037183
TAL1,C9orf66,0.0045712931875746
TAL1,HK1,0.0036480738640787
TAL1,SH3PXD2A,0.0030234555451293
TAL1,PRSS2,0.002649749578993
TAL1,SERPING1,0.0039447647291586
TAL1,STAT5A,0.0039807860075519
TAL1,CEBPG,0.0030562350629738
TAL1,MICAL2,0.0012803829604321
TAL1,PPOX,0.0024334288757314
TAL1,PQLC1,0.001939670279253
TAL1,DDX1,0.0012836583315484
TAL1,HOMER3,0.0026517056876441
TAL1,MMP25,0.0014570281070587
TAL1,STAU1,0.001946944126552
TAL1,TTLL10,0.0010224145886348
TAL1,MDM2,0.0019546104378791
TAL1,B3GALNT1,0.0016226951425392
TAL1,PTGDR2,0.0014383814155867
TAL1,RAB27A,0.002535782905179
TAL1,TCEANC,0.002174626965797
TAL1,FAM76A,0.0020189006839672
TAL1,MZB1,0.0015848393841493
TAL1,NCALD,0.0016237810200924
TAL1,TIGAR,0.0027805858109181
TAL1,ZNF821,0.0013069846225682
TAL1,PRKCQ,0.0029740802802748
TAL1,CYP1B1,0.0010815773113423
TAL1,GAS7,0.0026495101781322
TAL1,MCTP1,0.0013696103785588
TAL1,TESPA1,0.0017910899675551
TAL1,CD6,0.0018081340168245
TAL1,ZNF827,0.0025301842324669
TAL1,CALM3,0.0012193426779694
TAL1,IL1B,0.0011209108449815
TBL1XR1,ZZZ3,0.0138946012270225
TBL1XR1,LMNA,0.0108769416993188
TBR1,SYTL3,0.0011896135420792
TBX1,CFD,0.0076520521650756
TBX1,HOMER3,0.007827589862814
TBX19,TRAF3IP3,0.0050454313118102
TBX21,BIN1,0.0057184542135127
TBX21,ECE1,0.0097737452537122
TBX21,RASA3,0.0064019363693152
TBX21,SYTL2,0.0040122899761887
TBX21,SYTL3,0.0050796392515855
TCF12,USP32,0.003733448436574
TCF12,ZZZ3,0.0101316085805919
TCF12,TRIM37,0.0114570069448463
TCF12,PWP1,0.0057460968781071
TCF3,SLC7A1,0.003355967093134
TCF3,LZTS2,0.0069709252355151
TCF3,PICALM,0.0038461473694091
TCF3,PRR5,0.0048453319660751
TCF4,MAP7,0.0167261643118743
TCF4,SYNJ2,0.0070607622235512
TCF7,CD6,0.0380773870710483
TCF7L2,NKD1,0.0073428111857807
TEF,TMEM229B,0.0070139283368562
TFAP2E,DGCR2,0.0010253618569537
TFAP2E,SERPING1,0.0018822715407294
TFAP2E,ZCCHC7,0.0010249846242176
TFAP2E,GALNT3,0.0026167985728159
TFAP2E,MARCKS,0.0015625917216554
TFAP2E,OBSL1,0.0010743753599202
TFAP2E,TBC1D1,0.0032180368360385
TFAP2E,SELPLG,0.001575437445636
TFAP2E,ADCY7,0.003260760401897
TFAP2E,DLC1,0.001308707257993
TFAP2E,JAK2,0.0011632526301047
TFAP2E,PDIA5,0.0019145113728438
TFAP2E,PDLIM2,0.0071566832726601
TFAP2E,PKIG,0.0013153497628349
TFAP2E,PRR5,0.0010151735278985
TFAP2E,SLC6A12,0.0019239407060477
TFAP2E,SPNS2,0.0035016077033529
TFAP2E,TMEM229B,0.001682685786599
TFAP2E,TNNI2,0.0014207335993346
TFAP2E,TTLL10,0.0016536280750943
TFAP2E,ABHD6,0.0012341319284906
TFAP2E,C22orf29,0.0012999622794861
TFAP2E,DNMT3B,0.0013577225966832
TFAP2E,MAD2L2,0.0014692092128463
TFAP2E,RHOQ,0.0057685989235855
TFAP2E,TDRD7,0.0010821986506052
TFAP2E,ZMAT2,0.001445760482261
TFAP2E,GALNS,0.0040203834698153
TFAP2E,PNPO,0.0013332959659928
TFAP2E,KLHL13,0.00107303756841
TFAP4,DHODH,0.0110229970783238
TFAP4,SLC20A2,0.0082800588673822
TFDP1,HIST1H2BL,0.0021901512146751
TFDP1,PPOX,0.0071370789807748
TFDP1,GPX7,0.0029358436616817
TFDP1,MCTP1,0.0018147651320123
TFDP1,VEGFA,0.0013480907304587
TFDP1,PSEN1,0.0017614172559621
TFDP1,B3GALNT1,0.0015260961254094
TFDP1,CCP110,0.0015338859081485
TFDP1,CDKN2A,0.0010005764770377
TFDP1,DPH2,0.0013557301634352
TFDP1,MON1B,0.001173975622356
TFDP1,MSH2,0.0023557772353515
TFDP1,MYB,0.0011467076784314
TFDP1,RBM12,0.0012184175543664
TFDP1,SEC23B,0.0011923573959639
TFDP1,UXS1,0.0011407771987237
TFDP1,C11orf45,0.00279379638374
TFDP1,RAB6B,0.0010581675953041
TFDP1,RAD18,0.0027990081984252
TFDP1,PQLC1,0.0015934318098986
TFDP1,FBL,0.0013158511986766
TFDP1,PNPO,0.0033280953011941
TFDP1,ALDH3B1,0.0013424948219481
TFDP1,ASB2,0.0023112944760665
TFDP1,C6orf89,0.0013515371585872
TFDP1,EPB41,0.0011530058632261
TFDP1,RHOQ,0.0015860511259779
TFDP1,ZNF804A,0.0022343524814402
TFDP1,TEX2,0.0045982197009311
TFDP1,PDRG1,0.001231569876255
TFDP1,FARSB,0.0028198473600819
TFDP1,TMSB10,0.0011945907177044
TFDP1,E2F4,0.0033005963992431
TFE3,ANXA11,0.0181998228443086
TFE3,G6PD,0.0223613656857556
TFE3,PLEC,0.0247146795653754
TGIF1,CD36,0.0037207480002119
TGIF1,DENND5B,0.0043200972126631
TGIF1,IRX1,0.0042010156575826
TGIF1,MIR628,0.0038278279719997
TGIF1,NEURL1,0.0044277991818136
TGIF1,NPPC,0.0036454258934653
TGIF1,NT5C1B-RDH14,0.0035040796496339
TGIF1,OTX2,0.0051193217733934
TGIF1,SLITRK1,0.0029966417360693
TGIF1,SNORD15B,0.001820907389552
TGIF1,SOX11,0.0030085744986478
TGIF1,ST8SIA2,0.0033390412864959
TGIF1,ZFHX4-AS1,0.0039099474444418
TGIF1,ZNF219,0.0037784976393108
TGIF1,GOLGA8F,0.0053085087490031
TGIF1,GRPR,0.0050746548133276
TGIF1,HIVEP3,0.0124663812800357
TGIF1,IRX6,0.0050138601737571
TGIF1,LYPD5,0.0051776142391295
TGIF1,PLD1,0.0068765798891593
TGIF1,SCRG1,0.010263925660743
TGIF1,TNFSF15,0.0103504243261417
TGIF1,ZIC5,0.0085534970615084
TGIF1,UBE2Q2,0.0124114590205563
TGIF1,ARSH,0.0108991089896386
TGIF1,MB,0.0059233707443783
THAP1,CDV3,0.0052650849751072
THAP1,RAB2A,0.0148364842063029
THAP1,XRCC4,0.0035613483942283
THAP1,ARNT,0.0028520757902801
THAP1,COX17,0.0013729159293476
THAP1,MCU,0.003470703726144
THAP1,NBR1,0.0015759105302516
THAP1,SUV39H2,0.00164203259154
THAP1,UBE2Q1,0.0012095211749057
THAP1,WBP1L,0.0013694542822597
THAP1,WDR7,0.0013336461261528
THAP1,HCCS,0.0032318022925864
THAP1,HKR1,0.0010768070770006
THAP1,PIGW,0.0012599032567782
THAP1,WDR45,0.0019781732836551
THAP1,LCMT1,0.0010342518713972
THAP11,ELOVL1,0.0053213851793746
THAP11,PGP,0.0051222076526279
THAP11,TTYH3,0.0058179172861698
THAP11,TEX264,0.0063461065648968
THAP11,MGAT1,0.0047866558449744
THAP11,DAG1,0.0051590604278718
THAP11,CCDC22,0.0132805114665692
THAP11,COX14,0.0093880706052126
THAP11,DDA1,0.0050466195443792
THAP11,IPO13,0.0084813668922715
THAP11,C11orf24,0.0032304854940618
THAP11,FAM58A,0.0125089702475085
THAP11,DPH2,0.0013236409431624
THAP11,LMAN2,0.0043194467944099
THAP11,PANK4,0.0014611002118591
THAP11,UBAC1,0.0015189272285701
THAP11,SNTB1,0.0012443383166953
THAP11,SELPLG,0.001109613163309
THAP11,MRPL14,0.0050988610692575
THAP11,SCAMP2,0.0049277890722357
THAP11,WWP2,0.0027001520074485
THAP11,PSMD7,0.0032094633963353
THAP11,IDH3G,0.0079933523235538
THAP11,GPD2,0.0022782619924254
THAP11,KLHL13,0.0016877851205479
THAP11,GNAI2,0.0014244080999504
THAP11,MAD2L2,0.0013528277867009
THAP11,NCOA4,0.001137777149916
THAP11,WBP1L,0.0015906780567018
THAP11,MON1B,0.003000616855817
THAP11,E2F4,0.0087173707185237
THAP11,ELOF1,0.0058095292198338
THAP11,MRPL28,0.0059881225271329
THAP11,NDUFS2,0.0059170325607281
THRA,MARCKS,0.0026862310820262
THRA,RAB5B,0.0033722739855039
THRA,SHF,0.0043962559975041
THRA,CSRP1,0.0011407288744426
THRA,NFKB2,0.0019599809187861
THRA,PSMD7,0.0015786652713985
THRA,ZNF827,0.0024043763493607
TLX3,SPG20,0.0011225882188107
TP53,PTPN12,0.0060238717509011
TP73,GCSAML,0.0064107607290187
TRIM28,PDRG1,0.0136938166866187
TRIM28,PPP1R14B,0.0196733112064791
TRPS1,IRF2,0.0114687846566967
UBP1,LRRC8D,0.0089208362850972
UBP1,RHOQ,0.0054863900130038
UBP1,ATP6V1A,0.0041084044047624
UBP1,IKZF1,0.0038387865032637
UBP1,STX18,0.0081593760321547
UBP1,GANC,0.0056875259340017
UBP1,WDR7,0.0069808063285024
UBP1,RCOR1,0.0066626441415699
UBTF,PATZ1,0.0090204837678404
UBTF,SLC7A1,0.0125824457691861
UBTF,SMARCD1,0.0053495686347525
UNCX,NOTCH2,0.0117701550872694
UNCX,MAP7,0.0232751275394303
USF1,HMHA1,0.0185333860290291
USF2,GPR108,0.0049001209741314
USF2,PANK4,0.0120482911046653
USF2,CD2BP2,0.0102171152242459
USF2,MAD2L2,0.0052867645070573
USF2,POLD4,0.0074848592818977
USF2,DTX2,0.0027015225325702
USF2,SHKBP1,0.0021375197328029
USF2,TMEM63B,0.0011444790383477
USF2,PEPD,0.0080523980332033
USF2,HMHA1,0.0096554205302994
USF2,SERF2,0.0035564123330011
USF2,HAGH,0.005675124091915
USF2,DGCR2,0.005451252882926
USF2,IDH3G,0.0087757220191241
USF2,STK40,0.0056029904683127
USF2,DDA1,0.0117716668614761
VDR,ACSL1,0.012433965235496
VDR,BAALC-AS2,0.0056036781823222
VDR,CADM1,0.0075830783091437
VDR,ERG,0.0073099070841118
VDR,HCK,0.0068787042972515
VDR,IRS2,0.00530310860078
VDR,LINC01270,0.0086001706111534
VDR,NDRG2,0.0102462645738994
VDR,RASSF2,0.0116475012452527
VDR,RBM47,0.0224194299341964
VDR,RUFY4,0.0076932181918192
VDR,SDC3,0.0054188565366834
VDR,SLC12A9,0.0066571239879319
VDR,SLC6A12,0.013690561065535
VDR,SNN,0.0056746250253111
VDR,SNX10,0.0085058250826786
VDR,SPI1,0.0052479856841984
VDR,TMPRSS6,0.0075441542066939
VDR,TPRG1-AS1,0.0177918358161002
VDR,TRPM4,0.0109939469206378
VDR,XKR7,0.0073663158313719
VENTX,ASB2,0.0030823022529026
VENTX,CYB5A,0.0014966144181818
VENTX,SULF2,0.0015699437387538
VENTX,DHRS9,0.0031047684499288
VEZF1,AHCYL1,0.0012844463141872
VEZF1,IKZF1,0.0090322020513828
VEZF1,LRRC8D,0.0023817103329476
VEZF1,PIAS1,0.0039369326783731
VEZF1,STK38,0.0022841870900874
VEZF1,RCOR1,0.0104584075628828
VEZF1,ABHD17B,0.0033301605016343
VEZF1,CLIP1,0.0052028217605349
VEZF1,LMNA,0.0034765340506791
VEZF1,PHF2,0.00678584818447
VEZF1,STAU1,0.0026415178990338
VSX2,DCAF12,0.0035869201649262
VSX2,NFKBIA,0.0015286521725205
WT1,COL4A6,0.005597278694461
WT1,DPYSL5,0.0061634642183832
WT1,MARCKS,0.0061559776529918
WT1,NRGN,0.0096421567647859
WT1,PTGER1,0.0154677057582044
WT1,RAB33A,0.0068997393436367
WT1,TIE1,0.01303044962951
WT1,ZBTB7C,0.0076674247854153
WT1,ZCCHC16,0.0240716558415942
XBP1,PRDX6,0.009537403466794
XBP1,UXS1,0.0053726513239867
XBP1,MLEC,0.004220712278045
XBP1,JAK2,0.0045678752633051
XRCC4,AP1S2,0.0117151680394411
XRCC4,DNAJC7,0.012885321193075
XRCC4,HCCS,0.0075853520237377
XRCC4,LAMTOR3,0.0107996265923017
XRCC4,TMEM167A,0.0274153420406619
XRCC4,LRP5L,0.0117152909486377
XRCC4,PNPLA8,0.0124722638436753
XRCC4,AHDC1,0.0130140236216036
XRCC4,ARHGAP18,0.0057381304035447
XRCC4,ARPC5,0.0153017815108433
XRCC4,BSDC1,0.0052485854362906
XRCC4,C8orf76,0.0090399687432966
XRCC4,CAPZA2,0.0130013098255208
XRCC4,CDV3,0.0096281150191515
XRCC4,DAZAP2,0.0134170581761314
XRCC4,EEA1,0.0128008993135605
XRCC4,EIF4EBP2,0.0200097529729977
XRCC4,FAM49B,0.0268900272057452
XRCC4,HEATR3,0.0196326462980519
XRCC4,IDH1,0.009344198851013
XRCC4,LMNB1,0.009977556484785
XRCC4,MCMBP,0.0169971506702238
XRCC4,MEGF9,0.0142239490007141
XRCC4,MICU1,0.0125823602403251
XRCC4,MRPS36,0.0088313805161987
XRCC4,NCCRP1,0.0048171968286037
XRCC4,PCTP,0.007801567662567
XRCC4,PPP1CC,0.0101748246531516
XRCC4,PRDX3,0.0172267479335942
XRCC4,RAP2C,0.0087405514321542
XRCC4,SAR1A,0.0096253735268192
XRCC4,SEMA7A,0.00863459531172
XRCC4,SGK3,0.0063298539890591
XRCC4,TRIQK,0.0069608634904817
XRCC4,TMEM30A,0.0150275949534517
XRCC4,ADAP2,0.0051588487482878
XRCC4,ADARB1,0.0014583748439004
XRCC4,ADGRB2,0.0016181760143231
XRCC4,AKIRIN2,0.0010089486895067
XRCC4,AOAH,0.0011342761526204
XRCC4,ARHGAP23,0.0028298970648113
XRCC4,ARHGEF16,0.0033253173547406
XRCC4,ARHGEF7,0.0012616906358559
XRCC4,ARPC3,0.0080731059177264
XRCC4,ATP6V1D,0.0047650066523706
XRCC4,BAG4,0.0011325768234443
XRCC4,BET1L,0.0020152934177701
XRCC4,C21orf59,0.0015663125394403
XRCC4,C3orf38,0.0015588187500316
XRCC4,CACYBP,0.0032846374114063
XRCC4,CAP1,0.0030924489844514
XRCC4,CDK7,0.0036599673393936
XRCC4,CFTR,0.0022942767182557
XRCC4,CLTC,0.0020142318874914
XRCC4,COPA,0.001288350319996
XRCC4,CPSF3,0.0015905963137013
XRCC4,CXCR5,0.0011177913592552
XRCC4,DHX8,0.0020938906538793
XRCC4,DPH2,0.0010119954337182
XRCC4,DPP8,0.0012167110437069
XRCC4,EGR1,0.0038253283708969
XRCC4,FAM107B,0.0046860427517123
XRCC4,FAM172A,0.0018171399669895
XRCC4,FAM24B,0.0013374668161681
XRCC4,FLJ31356,0.0015191582035098
XRCC4,FRMD8P1,0.00105027833537
XRCC4,GEMIN8,0.0030565766016796
XRCC4,GGA1,0.0026243868189136
XRCC4,GIN1,0.0016821232356838
XRCC4,GNL1,0.0015107253540492
XRCC4,GOLGA8B,0.0014823671109703
XRCC4,GTF2H2,0.0035056038808117
XRCC4,HIPK3,0.002787912890162
XRCC4,HNRNPA1L2,0.0012904022033084
XRCC4,HNRNPU,0.0014747686169622
XRCC4,HSBP1,0.0041813934848755
XRCC4,IFT140,0.0022862139393806
XRCC4,JAG2,0.0010033237185937
XRCC4,LINC00226,0.0011268330500437
XRCC4,LINC00398,0.0011113670798278
XRCC4,LINC01276,0.0054316193277106
XRCC4,LLPH,0.0054480932239951
XRCC4,LYST,0.0047984052070438
XRCC4,MIR4435-2HG,0.001169537109641
XRCC4,MLLT6,0.003770097607055
XRCC4,MRPL33,0.0032577278237781
XRCC4,NCKAP1L,0.0048088026704083
XRCC4,NEIL2,0.0020749857095026
XRCC4,NR1H3,0.0014289864015735
XRCC4,NRARP,0.0011825638921781
XRCC4,NRXN2,0.0036650739301038
XRCC4,NXT2,0.001806890685746
XRCC4,OGFOD2,0.0019028786332586
XRCC4,OGFRP1,0.0022817543901109
XRCC4,PEX2,0.001046485681171
XRCC4,PRKACA,0.0012954856690962
XRCC4,PSEN1,0.0057571365814474
XRCC4,PSMC2,0.0028642232665441
XRCC4,PSMD14,0.0011093228325145
XRCC4,RAB8B,0.0014932100068141
XRCC4,RPL32P3,0.0010193808862771
XRCC4,RPS19,0.0024060013740045
XRCC4,SAMD10,0.0107427146139977
XRCC4,SEC24A,0.0026177524907723
XRCC4,SF1,0.0012369021716895
XRCC4,SMIM24,0.0014803064698733
XRCC4,SNHG21,0.0012108939841681
XRCC4,SNX12,0.001173551849467
XRCC4,SNX3,0.0016499777871281
XRCC4,SPATA1,0.0017036120782689
XRCC4,SPRY2,0.001367217451074
XRCC4,STAG2,0.0026181196809442
XRCC4,SYVN1,0.0023981855389725
XRCC4,TFIP11,0.0020131778302498
XRCC4,THOC5,0.0020903867559295
XRCC4,TIGD1,0.0015875585263288
XRCC4,TNK2,0.0011382908886288
XRCC4,TRIM73,0.0041825123367378
XRCC4,TSG101,0.0013621878564266
XRCC4,TTF1,0.001437474109771
XRCC4,TTLL1,0.0017590157289397
XRCC4,UBALD1,0.0010737289809679
XRCC4,UBOX5,0.0013059974802313
XRCC4,VPS4B,0.0022900237561863
XRCC4,VPS72,0.0025792098535777
XRCC4,ZDHHC6,0.0012197196392487
XRCC4,ZDHHC7,0.0016898414487862
XRCC4,ZNF362,0.0036267984203017
XRCC4,ACER3,0.0090529969150737
XRCC4,ANKHD1-EIF4EBP3,0.0052002116448791
XRCC4,APLP2,0.0041980855782827
XRCC4,ARNT,0.0058326773346574
XRCC4,ARPC2,0.0036868173173978
XRCC4,ATG12,0.0042796686486435
XRCC4,BTBD11,0.0027147472170266
XRCC4,C19orf73,0.0030866093206589
XRCC4,C1GALT1C1,0.0040526942557488
XRCC4,C9orf72,0.0049637409856491
XRCC4,CCDC126,0.0046734354875677
XRCC4,CCS,0.0041508468151058
XRCC4,CEP55,0.0059636096936867
XRCC4,CHCHD3,0.0037426763640748
XRCC4,CREBL2,0.0070456413363927
XRCC4,CREG1,0.002602528302458
XRCC4,CRISPLD2,0.0041183919789226
XRCC4,CSNK1A1,0.0075676027358631
XRCC4,FAM117A,0.0041780855878818
XRCC4,FIG4,0.0042844410489801
XRCC4,FUCA1,0.0042135110998044
XRCC4,GPCPD1,0.0058202611272736
XRCC4,HIST1H4D,0.0018222950143142
XRCC4,IQGAP1,0.0059171873409863
XRCC4,KANK3,0.0031191422613863
XRCC4,KIF6,0.0029645145874961
XRCC4,KIF7,0.0042341503939062
XRCC4,KITLG,0.0027869853225199
XRCC4,LARP7,0.0039359548027559
XRCC4,LINC00173,0.0036465956669917
XRCC4,MAMSTR,0.006363838656325
XRCC4,MAN2A1,0.007114293153083
XRCC4,MARCKSL1,0.0021810081604871
XRCC4,MCU,0.0072684749020067
XRCC4,MOSPD2,0.0044502477707967
XRCC4,NBR1,0.0062846243934468
XRCC4,NCOA4,0.0025747467506015
XRCC4,NPTN,0.0107815462571502
XRCC4,NUS1,0.0046516268409143
XRCC4,NYAP1,0.0031113344047345
XRCC4,OPN3,0.0054103849411183
XRCC4,PABPC4L,0.0030297369105517
XRCC4,PAIP2,0.0039222489769165
XRCC4,PBXIP1,0.0077625327533304
XRCC4,PDHB,0.0031851189607433
XRCC4,PGM2,0.0050361458575828
XRCC4,PPP2R5A,0.0048933580282533
XRCC4,RHOF,0.003847604833608
XRCC4,RHOT1,0.0085149198096328
XRCC4,RHPN1,0.0037425907673711
XRCC4,RTKN,0.0048224795234477
XRCC4,SAMD14,0.0041850527982883
XRCC4,SSR3,0.0063338813312225
XRCC4,TCF3,0.0043191222259445
XRCC4,TIPARP,0.0047394506244225
XRCC4,TM7SF2,0.0068616893401524
XRCC4,TMEM217,0.00436560626762
XRCC4,UACA,0.0043495910932083
XRCC4,UBA3,0.003667803717662
XRCC4,USP36,0.0035190426255166
XRCC4,VPS26A,0.0051754108727133
XRCC4,VWCE,0.0033195331987395
XRCC4,ZNF438,0.0059390145622676
XRCC4,ALDH9A1,0.0096178738429268
XRCC4,ATP1B3,0.0071780955345587
XRCC4,CCDC102A,0.0105284916895708
XRCC4,COMMD8,0.0121891081043744
XRCC4,KLHL8,0.0141004974085719
XRCC4,MEGF6,0.0120145901908048
XRCC4,RAB2A,0.0097349251261515
XRCC4,SCP2,0.0131348518823323
XRCC4,SNX6,0.0110659300908395
XRCC4,AATF,0.0013838059204214
XRCC4,ACTR3,0.0132794910888172
XRCC4,ADAMTS10,0.0015301238797928
XRCC4,AKTIP,0.0014228561940819
